customer_id,name,age,gender,marital_status,number_of_dependents,annual_income,occupation,health_status,smoking_status,policy_type,coverage_amount,monthly_premium,policy_start_date
mostlya9-2c99-428c-85a1-d224cd68a23d,Mary James,41,Female,Divorced,2,42000,Project Manager,Fair,Non-smoker,Term Life,200000,96.6,6/19/22
mostly95-0245-4420-99b4-d97a86f7c2fe,Alice Foster,38,Female,Married,2,97000,Marketing Specialist,Excellent,Non-smoker,Term Life,160000,155.3,5/1/22
mostlybe-4d67-4364-8b8c-6c30b3064b0d,Ryan Jones,48,Male,Married,3,190000,Financial Analyst,Excellent,Non-smoker,Whole Life,820000,120.1,6/3/22
mostlyf9-a8ab-4d01-b999-0769d37faef9,James Wilson,63,Male,Widowed,1,70000,Data Analyst,Fair,Former smoker,Whole Life,400000,181.5,2/22/22
mostly76-aaa3-43e3-a6e9-a5502e53cbd5,Michael Rivera,41,Male,Married,2,189000,Marketing Director,Good,Non-smoker,Term Life,280000,151.1,7/2/22
mostly49-6fb3-43d2-b3c2-e9e182970148,Thomas Cruz,26,Female,Married,3,140000,Software Developer,Good,Non-smoker,Term Life,1150000,24.1,12/7/22
mostlya8-4818-4a26-93bd-e0cad72b494e,Joshua Baker,32,Female,Single,0,52000,Marketing Director,Good,Non-smoker,Term Life,200000,30.4,4/27/22
mostlye2-fadb-40f0-ba26-0df358e16f1e,Richard Hughes,31,Female,Widowed,0,64000,Sales Manager,Excellent,Non-smoker,Term Life,250000,57.7,12/15/22
mostly23-6f7c-4090-b19e-8eb23c6cf824,Heather Taylor,65,Male,Married,2,150000,Marketing Coordinator,Fair,Current smoker,Term Life,900000,267.1,5/17/22
mostlyb2-dbb5-4ecb-b4e6-3986e4299c78,Karen Carter,46,Male,Married,2,72000,Sales Manager,Good,Former smoker,Term Life,300000,89.3,4/2/22
mostlya9-a83c-424c-bb68-667ee06b8a1a,Kathleen Miller,54,Male,Widowed,0,70000,Data Analyst,Good,Non-smoker,Whole Life,200000,92.4,1/14/22
mostly96-9ee4-43e2-ad9e-4fd988b4655b,Ethan Kim,38,Male,Single,0,62000,Sales Manager,Good,Non-smoker,Term Life,200000,55.2,4/9/22
mostly16-54cf-43bf-be4d-aef7d85944ae,Victoria Nelson,38,Male,Married,3,178000,Software Engineer,Excellent,Current smoker,Universal Life,900000,700,5/22/22
mostly29-f36b-43df-82c7-832793c4b222,Pamela Harris,54,Male,Married,3,125000,Data Analyst,Good,Non-smoker,Universal Life,550000,267,7/26/22
mostlyd0-906e-441a-b28e-85f52be5b83a,Pamela Perry,60,Female,Married,1,42000,Retired,Good,Non-smoker,Term Life,480000,95.5,9/9/22
mostlyf1-ad36-4a1f-b07d-14efce35bca9,Emily Smith,39,Male,Single,0,52000,HR Manager,Excellent,Non-smoker,Term Life,100000,56.2,12/18/22
mostlyaa-cfe3-4612-95b4-b89a607862b2,Jason Hill,65,Female,Married,1,190000,School Counselor,Fair,Former smoker,Whole Life,500000,153.4,3/2/22
mostlye7-714f-4c29-a51c-eb31669547ea,Patricia White,39,Male,Married,3,132000,Software Engineer,Good,Non-smoker,Universal Life,750000,112.6,3/20/22
mostly34-62c9-4fd6-8dd2-fe2d5e53aaa3,Patricia Stewart,65,Male,Married,0,58000,Software Engineer,Fair,Former smoker,Term Life,300000,55.1,12/2/22
mostlyce-c7e2-4348-9dfa-a36ef5cd89ba,Lucas Garcia,41,Female,Married,2,98000,IT Manager,Excellent,Non-smoker,Universal Life,500000,100.9,8/20/22
mostly65-be33-456f-99bb-33784a80bbd4,Sharon Perez,55,Female,Married,3,160000,Mechanical Engineer,Good,Non-smoker,Whole Life,600000,135.4,4/22/22
mostlyf7-80c4-47a0-8dab-6e8173f32dd2,Samuel Torres,33,Female,Widowed,2,91000,Marketing Manager,Excellent,Non-smoker,Whole Life,900000,311.9,3/28/22
mostlyab-0a40-4b3b-aca7-edbd7769705c,Anthony Morales,38,Male,Divorced,1,78000,Civil Engineer,Fair,Non-smoker,Term Life,300000,88.4,1/28/22
mostly6d-158c-4328-8979-13af814c9f34,Rebecca Garcia,48,Male,Married,2,98000,Customer Support,Excellent,Non-smoker,Whole Life,520000,95.9,8/12/22
mostlybc-265e-4002-90df-73a57545a968,Jessica Edwards,28,Male,Single,0,42000,Marketing Coordinator,Excellent,Non-smoker,Term Life,160000,45.5,6/4/22
mostly08-6257-4276-a999-e02edca24d87,James Baker,46,Male,Married,2,190000,Marketing Coordinator,Good,Former smoker,Universal Life,520000,126,7/8/22
mostly1c-1727-4d89-9170-3237b573da5f,Jack Jenkins,37,Male,Married,2,115000,Project Manager,Good,Non-smoker,Universal Life,500000,190.2,8/1/22
mostly56-a97d-4047-aa50-888912d0f27a,Samantha Foster,41,Female,Single,0,48000,Teacher,Excellent,Non-smoker,Term Life,100000,95.4,6/1/22
mostlya1-15fb-4eae-a72f-8e6593a8bd31,Thomas Ramirez,49,Male,Married,2,90000,Electrical Engineer,Good,Former smoker,Universal Life,600000,142.1,3/19/22
mostly57-8dce-4f0f-80f9-1d32bd947731,Paul Russell,37,Male,Married,2,103000,Marketing Manager,Fair,Current smoker,Term Life,210000,91,3/9/22
mostly9c-2728-4dd7-8e4b-a11fa13b1037,Christina Morales,33,Female,Married,0,42000,Attorney,Good,Non-smoker,Term Life,150000,50.1,7/21/22
mostlyb5-3b31-46f4-93c0-3569d000603b,Sarah Harris,45,Male,Married,2,99000,Operations Manager,Fair,Current smoker,Term Life,300000,553.2,4/21/22
mostlyad-32fc-4dfe-a454-4377d7d3b6f4,Kimberly Howard,38,Male,Married,1,56000,HR Specialist,Excellent,Non-smoker,Term Life,180000,38.4,12/2/22
mostly9a-2c07-4ce6-9177-0b939ab1b5d6,Barbara Lee,41,Female,Divorced,0,76000,Data Analyst,Good,Non-smoker,Term Life,180000,24,4/3/22
mostly46-6d88-4e4b-a787-8089f4313ed7,Adam Jordan,49,Female,Married,1,98000,HR Specialist,Excellent,Non-smoker,Term Life,320000,88,4/11/22
mostlye8-d738-42a4-a500-54bf6768c10a,Nicholas Powell,58,Male,Married,1,182000,Sales Manager,Good,Former smoker,Whole Life,900000,428.7,8/28/22
mostly41-1d11-400d-8338-5d8e824be9e7,Linda Thompson,55,Male,Widowed,2,189000,Attorney,Fair,Non-smoker,Variable Life,650000,189.4,1/10/22
mostly8c-d9f3-40ca-92b1-65a22b67f124,Olivia Brown,58,Female,Married,3,190000,Financial Analyst,Excellent,Non-smoker,Term Life,800000,114.8,7/3/22
mostlyd1-73ee-4550-82ef-89590ffb3a08,Olivia Sullivan,27,Male,Married,2,48000,Project Manager,Good,Non-smoker,Universal Life,120000,29.9,2/20/22
mostlyb8-1e43-449f-b71d-2e9a8676db1f,Julie Butler,41,Male,Married,1,76000,Financial Analyst,Good,Former smoker,Whole Life,600000,111.5,3/23/22
mostly68-577b-4d66-854d-c2dcc6e46791,Carolyn Thomas,52,Male,Widowed,1,72000,Teacher,Good,Current smoker,Term Life,550000,265.9,2/5/22
mostlyfc-0194-4920-9fed-3c208cddb3cd,Patricia Johnson,48,Female,Divorced,2,98000,Operations Manager,Good,Non-smoker,Universal Life,650000,310.7,6/17/22
mostlyad-e9d1-49c4-aa91-c218ad228f4d,Helen Fisher,45,Male,Married,2,98000,Sales Manager,Excellent,Non-smoker,Universal Life,420000,240.6,7/3/22
mostly0a-7153-44f5-a428-84ad9add2b69,Deborah Russell,48,Female,Single,0,61000,Mechanical Engineer,Good,Non-smoker,Term Life,180000,75.5,1/14/22
mostly8c-5bb4-461b-8c54-583287a2bbfe,Dennis Gray,39,Male,Single,0,64000,Software Developer,Excellent,Non-smoker,Universal Life,200000,60.2,12/20/22
mostlyc7-95b8-4586-ac15-646648e540fb,James Rogers,48,Female,Married,2,98000,Attorney,Good,Non-smoker,Term Life,250000,89.3,6/17/22
mostly86-fc5e-42a7-80e9-a51dc636513e,John Hill,41,Male,Married,1,89000,Marketing Manager,Good,Non-smoker,Term Life,250000,78.2,3/27/22
mostlyda-66b7-4eff-b0a7-6c0e6de576f8,Christopher Young,28,Female,Single,0,60000,Data Analyst,Fair,Non-smoker,Term Life,240000,140.6,4/28/22
mostlyb9-3eb0-4746-8fff-854c1276aafc,Debra Torres,29,Male,Married,0,59000,Software Developer,Good,Non-smoker,Term Life,120000,65.4,12/20/22
mostly57-6b5d-4701-ab31-054e03ecce62,Nancy Wright,46,Female,Divorced,2,66000,Software Developer,Good,Non-smoker,Variable Life,500000,74.4,8/5/22
mostlyf2-82b5-4b67-8252-d635b02bc6a4,Brandon Moore,36,Male,Married,2,82000,Sales Manager,Good,Former smoker,Term Life,300000,120.2,9/2/22
mostlyae-fd1d-4606-8fa4-9b7405d2e2fb,Ethan Wilson,58,Male,Widowed,0,48000,Operations Manager,Fair,Former smoker,Variable Life,100000,140.1,3/3/22
mostly86-845f-4340-8199-d4d46017b164,Amy Young,58,Female,Married,3,125000,Teacher,Good,Former smoker,Universal Life,1200000,320.5,1/25/22
mostlyd9-c699-4b70-9518-ab50ce8ed0da,Ava Johnson,29,Female,Single,0,54000,Graphic Designer,Excellent,Non-smoker,Term Life,150000,45.2,5/27/22
mostly7e-8d4e-41c9-9880-0e140040c5d2,Paul Reynolds,49,Male,Married,3,112000,Software Developer,Good,Non-smoker,Whole Life,400000,118.5,10/14/22
mostly3b-6ed8-41f6-9259-6d6bf08802e1,Michael Bailey,37,Female,Single,0,52000,Graphic Designer,Fair,Non-smoker,Term Life,110000,52.8,11/7/22
mostlyf9-0817-471a-8d5f-5d0c5ebb53f2,Carol Green,36,Female,Single,0,54000,Marketing Specialist,Excellent,Non-smoker,Term Life,150000,40,4/30/22
mostly55-8278-4c5a-9999-cf59cb7876c0,Dennis Mitchell,58,Female,Married,2,72000,IT Manager,Excellent,Non-smoker,Term Life,600000,329.9,1/25/22
mostly9f-c171-4506-bba0-70fb4b272dab,Samantha Nelson,37,Female,Married,2,61000,Operations Manager,Good,Non-smoker,Universal Life,520000,320.4,1/25/22
mostlyb2-7143-4d88-be0c-d4d565cd1ea7,Tyler Bailey,28,Male,Single,0,52000,Electrical Engineer,Fair,Former smoker,Term Life,100000,40.6,8/5/22
mostlyae-ba08-487b-97cd-c9af170f6527,Raymond Lee,38,Female,Married,0,108000,Software Developer,Good,Non-smoker,Term Life,260000,96.3,2/10/22
mostly30-6f15-4314-811b-11ca029011b3,Daniel Rogers,27,Female,Married,2,42000,Nurse,Excellent,Non-smoker,Term Life,500000,264,1/17/22
mostly0d-dfa7-43df-9401-ba66db677cff,Shirley Ross,29,Female,Single,0,53000,HR Specialist,Excellent,Non-smoker,Term Life,120000,56.2,12/20/22
mostly6c-b90e-4f00-aebd-2ebe6ace91ca,Ava Johnson,51,Female,Married,0,61000,Marketing Specialist,Excellent,Non-smoker,Term Life,250000,78.3,12/14/22
mostly56-d699-4f01-b4dc-3571d3cd550b,Patricia Sullivan,26,Male,Single,0,42000,Project Manager,Fair,Non-smoker,Term Life,100000,38,5/2/22
mostlyb2-6b7b-4d00-bf6c-a41a64c7fd6b,Susan Peterson,60,Male,Single,0,42000,Mechanical Engineer,Excellent,Non-smoker,Term Life,100000,38,3/16/22
mostly78-223f-495d-83a7-46f88c808fa0,Brian Watson,30,Male,Single,0,64000,Operations Manager,Good,Non-smoker,Universal Life,160000,75,3/9/22
mostly65-bf81-4dfe-9ae1-184896017984,Samuel Morris,39,Male,Divorced,2,86000,Sales Manager,Good,Non-smoker,Term Life,350000,96.4,8/12/22
mostlyd4-0c02-48e9-b7da-946729143456,Christina Peterson,39,Male,Married,2,99000,Operations Manager,Good,Former smoker,Universal Life,750000,352.3,1/22/22
mostlyd0-52cd-4943-9992-a7f47a790cd4,Christine Lopez,52,Male,Married,2,65000,Sales Manager,Good,Former smoker,Term Life,700000,512.3,7/8/22
mostly2c-7a00-4d97-881f-9579ca6f21d3,Joshua Cooper,65,Male,Married,2,140000,Data Analyst,Fair,Current smoker,Term Life,900000,428.7,1/10/22
mostlya2-f0af-4c0e-bed8-7e252d6ca44a,Ronald Russell,43,Female,Married,2,183000,Nurse,Fair,Non-smoker,Whole Life,500000,113.9,7/7/22
mostly0e-668a-41d4-af90-67fe9bae76fd,Deborah Moore,31,Male,Married,2,98000,Software Engineer,Fair,Former smoker,Term Life,350000,584.3,6/19/22
mostly15-744f-466a-8342-3c4aa27d9db7,Samuel Young,59,Female,Married,2,88000,Accountant,Good,Non-smoker,Universal Life,900000,235.5,6/6/22
mostlyc3-d7f3-4917-9262-966062e9480a,Jennifer Anderson,56,Female,Single,0,49000,Marketing Manager,Excellent,Non-smoker,Term Life,110000,68.1,12/12/22
mostly18-bc13-43a6-a825-a47431f417ce,Jonathan Wright,38,Male,Widowed,1,82000,Sales Director,Good,Non-smoker,Whole Life,150000,50.3,3/2/22
mostly84-ec52-4f43-a036-86cb3e6db2c6,Olivia Brown,44,Female,Married,2,132000,Marketing Director,Fair,Non-smoker,Term Life,850000,91.1,11/18/22
mostly0a-87a3-4272-8249-b950c96d4999,Brandon Myers,50,Male,Married,2,95000,Data Analyst,Good,Former smoker,Term Life,400000,349.4,8/17/22
mostlyc9-b2c1-4112-9bec-5c124ce01030,Ronald Rivera,38,Male,Married,3,54000,Marketing Specialist,Excellent,Non-smoker,Term Life,140000,72.4,2/18/22
mostlye3-e637-46ec-9f6e-977a84f9eeca,Raymond Hill,63,Male,Widowed,1,90000,Accountant,Fair,Former smoker,Whole Life,650000,263.2,6/25/22
mostly71-1469-4010-ab5d-ac0bdcfd7bed,Heather Turner,55,Female,Married,3,115000,Marketing Manager,Excellent,Non-smoker,Universal Life,850000,446.1,2/23/22
mostly28-e038-4c8a-a4ef-3f0372b54987,Patrick Long,36,Female,Married,3,138000,Marketing Director,Excellent,Non-smoker,Term Life,200000,88.9,9/21/22
mostlycc-4779-4543-9a35-cfd344c575bc,Donna Jones,52,Female,Single,0,152000,Marketing Specialist,Excellent,Non-smoker,Term Life,200000,52,5/18/22
mostly2e-42c9-4449-97d8-de074c5f6cc4,Daniel Carter,26,Male,Married,2,98000,Marketing Manager,Good,Non-smoker,Variable Life,200000,156.5,6/2/22
mostly35-c648-4854-9a09-647a46bc4661,Sarah Hughes,29,Female,Single,0,56000,Marketing Manager,Excellent,Non-smoker,Term Life,150000,61.3,10/4/22
mostlye3-5527-4a18-ae27-6693ff1fb4f4,Joyce Sullivan,51,Male,Married,3,98000,Electrical Engineer,Good,Non-smoker,Universal Life,700000,320.8,1/21/22
mostly8e-4350-484d-89df-3c5be71877bc,Stephanie Nelson,55,Female,Married,2,190000,Software Developer,Excellent,Non-smoker,Whole Life,750000,41.7,5/29/22
mostly2b-5b22-4e00-b8a5-ecee83f02396,Kevin Jenkins,26,Male,Single,0,42000,Graphic Designer,Excellent,Non-smoker,Term Life,200000,28,4/16/22
mostlyf7-a928-4fe9-8739-59c3414561e3,Rachel Peterson,34,Male,Married,1,60000,Data Analyst,Good,Former smoker,Universal Life,300000,89.8,12/20/22
mostly60-eeae-4419-978e-2a253d819c11,Maria Edwards,55,Male,Single,0,56000,Nurse,Good,Non-smoker,Term Life,200000,70,12/2/22
mostlyb6-508a-4c2d-b7d6-d027d3f7f40f,Lisa Watson,40,Male,Married,1,88000,Electrical Engineer,Good,Former smoker,Whole Life,650000,260.3,2/28/22
mostly8f-9ebf-4eb7-bc19-a7de478fc636,Kenneth Phillips,58,Female,Married,1,105000,Nurse,Good,Non-smoker,Universal Life,400000,144.1,6/21/22
mostlye9-a2a3-4a30-94f3-8d7c3361702f,Maria Jackson,29,Female,Divorced,2,88000,Software Engineer,Good,Former smoker,Whole Life,750000,423.3,2/20/22
mostly35-ad24-4369-8a70-562bec48d4d0,Amanda Campbell,29,Female,Married,0,76000,Electrical Engineer,Excellent,Non-smoker,Whole Life,250000,90.9,2/14/22
mostly40-3c1d-4942-97b8-fd519e3144b4,Mary Ross,53,Male,Married,2,150000,Mechanical Engineer,Good,Current smoker,Whole Life,1200000,421,1/28/22
mostly3c-51a3-4ec2-8e56-a7b50b8ebd38,Jack Watson,60,Female,Married,2,96000,Marketing Coordinator,Fair,Current smoker,Variable Life,250000,541.3,8/14/22
mostly0c-22d3-4b7e-9e38-6d5f8f71c7a4,Jeffrey Moore,54,Male,Married,3,152000,Operations Manager,Excellent,Non-smoker,Term Life,700000,118.4,7/2/22
mostlyef-aad3-4f63-86b8-4367bc0ef60d,Ethan Martin,31,Female,Married,2,190000,Graphic Designer,Excellent,Non-smoker,Term Life,120000,40.5,12/20/22
mostlyb1-ae06-4706-9480-fc0e0e0160b3,Sandra Jackson,48,Male,Married,2,102000,Electrical Engineer,Good,Current smoker,Whole Life,600000,347.3,2/22/22
mostly17-0c51-4a33-8210-665f4b506d31,Christina Richardson,45,Male,Divorced,0,54000,Sales Manager,Good,Non-smoker,Term Life,200000,69.9,4/2/22
mostly3b-37aa-4a6f-87ff-8f944416e44b,Jennifer Ortiz,40,Female,Married,3,98000,Retired,Good,Non-smoker,Term Life,200000,105.7,2/25/22
mostly16-22d7-44f8-ae7c-adca9b8aaca5,Adam Foster,28,Female,Single,0,51000,Graphic Designer,Excellent,Non-smoker,Term Life,120000,52.5,4/11/22
mostlyc4-e39d-437e-9c98-a6beb3703520,Timothy King,39,Female,Single,0,78000,Marketing Manager,Excellent,Non-smoker,Term Life,150000,40.2,10/27/22
mostly0c-bced-4b69-b9a9-d165092c1a50,Rachel Edwards,48,Male,Married,3,190000,Software Engineer,Fair,Current smoker,Whole Life,350000,323,11/16/22
mostly55-6554-470e-95b6-c4d47e858120,Patrick Robinson,58,Female,Married,2,110000,Teacher,Excellent,Non-smoker,Universal Life,1000000,690.2,9/15/22
mostly31-8cf8-43e2-a395-c81ff21bd92f,Dennis Taylor,41,Female,Married,2,88000,Project Manager,Excellent,Non-smoker,Whole Life,600000,120.5,5/30/22
mostly9b-2ca4-443d-b8a7-5a6eee89146b,Laura Jenkins,52,Female,Divorced,0,98000,Marketing Director,Good,Non-smoker,Variable Life,100000,85.1,4/14/22
mostlyf0-e1eb-439a-a9f8-dc9508abbb17,Noah Williams,30,Male,Married,1,64000,Customer Support,Good,Former smoker,Whole Life,560000,96.8,2/28/22
mostly50-00ab-4015-825f-2f73459c1d44,Rachel Rodriguez,27,Female,Single,0,51000,Marketing Manager,Good,Non-smoker,Term Life,120000,65.5,11/3/22
mostly25-4661-4004-99c0-6d9b6d120f29,Robert Perez,33,Male,Widowed,1,76000,Graphic Designer,Good,Non-smoker,Universal Life,260000,95.2,8/26/22
mostly10-e8a3-4e71-b940-fd9251848c35,Ava Johnson,37,Female,Married,1,78000,Retired,Excellent,Non-smoker,Term Life,200000,61.2,10/7/22
mostly29-8f3a-462e-bde6-c343d00bdfec,Lisa Howard,38,Female,Widowed,0,78000,Electrical Engineer,Excellent,Non-smoker,Term Life,100000,120.2,5/7/22
mostlyd7-859b-4202-b37f-b19699dcdda0,Aaron Gray,27,Female,Single,0,42000,Civil Engineer,Good,Non-smoker,Term Life,150000,38.2,10/2/22
mostly1e-d1b7-4785-951c-be6218a06470,Rachel Turner,52,Male,Married,3,98000,Financial Analyst,Excellent,Non-smoker,Term Life,720000,318.9,5/2/22
mostly11-a9bb-4b6b-b0c9-e47a760cd665,Katherine Campbell,51,Female,Divorced,1,57000,Graphic Designer,Fair,Current smoker,Universal Life,120000,40.9,6/8/22
mostly08-8d42-45f3-886a-cc01432afa40,Amy Torres,39,Female,Single,0,52000,Sales Director,Good,Non-smoker,Term Life,150000,120.8,3/16/22
mostly81-7f51-430c-9613-dba8cc0ae898,Christina Brooks,29,Male,Single,0,42000,Graphic Designer,Excellent,Non-smoker,Term Life,120000,44.7,2/9/22
mostlyae-71ed-4edc-9816-8aa339bbcc31,Adam Bell,30,Male,Single,0,60000,Operations Manager,Good,Former smoker,Universal Life,700000,266.5,12/20/22
mostlyc2-6fb7-4863-a05c-68a8e11d5c2c,Larry Myers,29,Male,Single,0,78000,Marketing Manager,Excellent,Non-smoker,Term Life,200000,90.3,4/7/22
mostlyc6-b80d-434c-b235-5def90044527,Michael Brown,45,Male,Single,0,42000,IT Manager,Fair,Non-smoker,Term Life,100000,60.5,4/27/22
mostly9d-d80c-4aba-94d4-a1dbff70bf21,Nicole Watson,34,Female,Married,2,145000,Sales Director,Excellent,Non-smoker,Whole Life,820000,188.2,7/1/22
mostly6e-a8af-4326-9f6b-5a988ffa8526,Chloe Garcia,58,Female,Divorced,2,98000,Project Manager,Good,Non-smoker,Whole Life,520000,686.9,2/26/22
mostly39-7517-4a84-a2e2-8e768a5861cb,Eric Williams,33,Male,Single,0,52000,Graphic Designer,Excellent,Non-smoker,Term Life,150000,65.7,3/19/22
mostlyf8-5faa-411d-b6fc-62690b61a95f,Kevin Adams,41,Female,Divorced,1,72000,Senior Software Engineer,Good,Non-smoker,Term Life,300000,112.4,4/9/22
mostlyc0-61fa-485e-9fed-7fb52f0eb8ee,Shirley Young,53,Female,Divorced,0,48000,Marketing Manager,Excellent,Non-smoker,Term Life,150000,55.8,2/28/22
mostlye6-75d2-4cdc-9d11-a87df1cb20bd,Ashley Myers,41,Female,Married,3,102000,Sales Director,Excellent,Non-smoker,Whole Life,600000,442.6,5/19/22
mostly7c-f5bc-4c95-882c-10257f566fcc,Susan Gray,38,Female,Married,3,99000,Sales Director,Excellent,Non-smoker,Term Life,500000,519.7,9/18/22
mostly05-aeac-4c1c-99cf-6684c1a60bd9,Sandra Reed,55,Female,Married,1,98000,Logistics Coordinator,Good,Non-smoker,Term Life,380000,112.2,5/3/22
mostly17-a5f6-415a-ac16-27bb827df875,Alexander Moore,26,Female,Single,0,47000,Marketing Coordinator,Excellent,Non-smoker,Term Life,150000,61.1,6/28/22
mostlyfd-9ab5-4a55-83fe-15f79ccee967,Betty Peterson,63,Female,Married,1,78000,Senior Software Engineer,Fair,Non-smoker,Whole Life,500000,73.2,2/3/22
mostlyc6-9167-41fb-9e4c-240bdf6cbe53,Joseph Morris,34,Male,Married,2,94000,Operations Manager,Good,Former smoker,Universal Life,400000,213.5,7/9/22
mostly64-ed3b-4214-acc3-096ad8260e54,Jacob Edwards,52,Female,Married,2,125000,Financial Analyst,Good,Non-smoker,Whole Life,450000,151,7/12/22
mostlyf0-8784-4619-9331-8b05afb81ce4,Christopher Gutierrez,57,Female,Single,0,53000,School Counselor,Good,Non-smoker,Term Life,120000,60.8,2/11/22
mostly96-5318-4069-92c6-bf7310dec72c,Christopher Anderson,53,Male,Married,2,60000,Civil Engineer,Excellent,Non-smoker,Universal Life,500000,669.2,5/9/22
mostlya6-3a70-44c6-b37f-c1a170ffab76,Ethan Brown,36,Male,Married,2,94000,Operations Manager,Good,Non-smoker,Universal Life,800000,242,11/3/22
mostly06-b7a4-4ec3-b887-ca079321b841,Alice Nguyen,42,Female,Divorced,2,120000,Nurse,Excellent,Non-smoker,Term Life,700000,236.4,10/14/22
mostly8a-7b15-49f5-9850-dd58ea753d51,Aaron Miller,54,Male,Single,2,74000,Architect,Good,Non-smoker,Term Life,100000,61.6,5/21/22
mostly7e-c6f7-4583-b9b7-80e1144df55e,George Sullivan,42,Male,Married,0,52000,Sales Manager,Good,Former smoker,Whole Life,500000,318.3,3/4/22
mostlydb-5922-4bce-ae35-999be380ae52,Shirley Coleman,38,Female,Married,3,98000,School Principal,Excellent,Non-smoker,Universal Life,650000,580,5/4/22
mostly53-88ea-4307-848f-868bc20c9e32,Kimberly Phillips,59,Male,Married,3,122000,Accountant,Good,Non-smoker,Term Life,800000,114.7,11/30/22
mostly79-8a72-4576-b2c7-1501e8649d97,Laura Cox,27,Female,Married,2,52000,Content Creator,Excellent,Non-smoker,Term Life,250000,52,2/19/22
mostlya3-3433-4309-9f7b-1befd35b5c83,William Bailey,38,Male,Married,2,78000,Marketing Manager,Good,Former smoker,Term Life,300000,140.8,3/19/22
mostlyf2-d70a-40e9-a392-ae116aa7f552,Susan Collins,55,Female,Married,2,190000,Financial Analyst,Good,Non-smoker,Term Life,800000,230.9,5/28/22
mostly3b-4bbc-4799-8edc-2ea5d65a54b7,Frank Foster,65,Female,Married,2,175000,Content Creator,Fair,Non-smoker,Whole Life,350000,91,2/27/22
mostly70-e017-4bf3-9d33-26639c666a0d,Adam Hughes,42,Female,Married,2,125000,Content Creator,Good,Non-smoker,Universal Life,200000,130.1,10/7/22
mostlyd5-59cf-42ec-ac9b-a59879114049,Christine Ramirez,31,Female,Married,2,98000,Marketing Manager,Good,Non-smoker,Universal Life,500000,226.9,3/4/22
mostlyf6-496b-422b-b499-ba0eee536ff7,Barbara Flores,27,Female,Married,1,81000,Mechanical Engineer,Good,Non-smoker,Term Life,150000,38.4,7/22/22
mostly2f-8ea8-4aaf-9be4-afbe4bf3cd70,Daniel Kim,58,Male,Married,2,130000,School Counselor,Good,Former smoker,Whole Life,900000,328.5,1/30/22
mostly39-d2b3-4a02-afd1-6c31d58c5359,George Gutierrez,31,Male,Married,2,76000,Financial Analyst,Excellent,Non-smoker,Term Life,150000,69.7,5/18/22
